https://www.allrecipes.com/recipe/272527/pandan-bread/,Pandan Bread,"['milk', 'egg', 'bread', 'flour', 'flour', 'sugar', 'yeast', 'butter']"
https://www.allrecipes.com/recipe/266245/pandan-chiffon-cake/,Pandan Chiffon Cake,"['egg', 'sugar', 'water', 'oil', 'corn', 'flour']"
https://www.allrecipes.com/recipe/272528/pandan-coconut-candy/,Pandan Coconut Candy,"['water', 'butter', 'coconut', 'milk']"
https://www.allrecipes.com/recipe/213924/pandan-coconut-rice-balls/,Pandan Coconut Rice Balls,"['coconut', 'sugar', 'coconut', 'salt', 'water', 'flour', 'rice', 'coconut']"
https://www.allrecipes.com/recipe/261192/pandan-kaya/,Pandan Kaya,"['sugar', 'coconut', 'egg']"
https://www.allrecipes.com/recipe/213945/pandan-spread/,Pandan Spread,"['water', 'egg', 'coconut', 'sugar', 'milk', 'bread']"
https://www.allrecipes.com/recipe/255400/pandesal/,Pandesal,"['milk', 'sugar', 'yeast', 'bread', 'flour', 'salt', 'vegetable oil', 'oil', 'bread']"
https://www.allrecipes.com/recipe/73715/paneer/,Paneer,"['milk', 'butter', 'milk', 'oil']"
https://www.allrecipes.com/recipe/232202/paneer-cottage-cheese/,Paneer (Cottage Cheese),"['milk', 'vinegar', 'cheese']"
https://www.allrecipes.com/recipe/100118/paneer-home-made/,Paneer (Home Made),"['milk', 'salt', 'sugar', 'lemon']"
https://www.allrecipes.com/recipe/232203/paneer-butter-masala/,Paneer Butter Masala,"['vegetable oil', 'oil', 'butter', 'onion', 'ginger', 'garlic', 'cashew', 'sauce', 'tomato', 'milk', 'sugar', 'salt']"
https://www.allrecipes.com/recipe/212756/paneer-jalfrazie/,Paneer Jalfrazie,"['vegetable oil', 'oil', 'vegetable oil', 'oil', 'onion', 'pepper', 'ginger', 'garlic', 'seed', 'tomato', 'salt', 'water']"
https://www.allrecipes.com/recipe/222787/paneer-makhani/,Paneer Makhani,"['olive oil', 'oil', 'olive', 'onion', 'butter', 'lemon', 'ginger', 'tomato', 'olive oil', 'oil', 'olive', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/240652/paneer-tikka-masala/,Paneer Tikka Masala,"['butter', 'onion', 'pepper', 'pepper', 'cashew', 'garlic', 'ginger', 'pepper', 'sauce', 'tomato', 'salt']"
https://www.allrecipes.com/recipe/247108/paneer-tikka-sandwich/,Paneer Tikka Sandwich,"['vegetable oil', 'oil', 'onion', 'sugar', 'salt', 'sauce', 'tomato', 'butter', 'bread']"
https://www.allrecipes.com/recipe/283768/panelle-sicilian-chickpea-fritters/,Panelle (Sicilian Chickpea Fritters),"['flour', 'salt', 'water', 'pepper', 'vegetable oil', 'oil']"
https://www.allrecipes.com/recipe/152043/panellets-catalan-all-saints-cookies/,Panellets (Catalan All-Saints Cookies),"['potato', 'almond', 'sugar', 'lemon', 'egg', 'corn', 'egg']"
https://www.allrecipes.com/recipe/77737/panellets-catalan-potato-cookies/,Panellets - Catalan Potato Cookies,"['potato', 'almond', 'sugar', 'egg', 'almond']"
https://www.allrecipes.com/recipe/132692/panettone-bread-pudding-with-spiced-orange-sauce/,Panettone Bread Pudding with Spiced Orange Sauce,"['egg', 'sugar', 'vanilla', 'orange', 'salt', 'lemon', 'orange', 'butter', 'salt', 'sugar', 'butter', 'sugar', 'orange', 'water', 'salt', 'egg']"
https://www.allrecipes.com/recipe/213060/panettone-cake/,Panettone Cake,"['sugar', 'butter', 'egg', 'vanilla', 'lemon', 'flour', 'baking powder', 'salt', 'cherries', 'almond']"
https://www.allrecipes.com/recipe/256482/panettone-french-toast/,Panettone French Toast,"['milk', 'egg', 'butter']"
https://www.allrecipes.com/recipe/282609/panettone-french-toast-casserole/,Panettone French Toast Casserole,"['cheese', 'sugar', 'vanilla', 'salt', 'egg', 'milk', 'spray', 'butter', 'salt', 'sugar', 'raspberries', 'almond', 'sugar']"
https://www.allrecipes.com/recipe/213059/panettone-french-toast-with-orange-mascarpone-sauce/,Panettone French Toast With Orange Mascarpone Sauce,"['cheese', 'carp', 'orange', 'orange', 'egg', 'olive oil', 'oil', 'olive']"
https://www.allrecipes.com/recipe/261062/panettone-holiday-cookies/,Panettone Holiday Cookies,"['sugar', 'egg', 'lemon', 'cashew']"
https://www.allrecipes.com/recipe/6811/panettone-i/,Panettone I,"['yeast', 'water', 'sugar', 'egg', 'vanilla', 'lemon', 'salt', 'flour', 'sugar', 'butter']"
https://www.allrecipes.com/recipe/7038/panettone-ii/,Panettone II,"['water', 'butter', 'egg', 'vanilla', 'bread', 'flour', 'sugar', 'milk', 'salt', 'bread', 'yeast']"
https://www.allrecipes.com/recipe/9426/panettone-loaves/,Panettone Loaves,"['water', 'yeast', 'flour', 'milk', 'sugar', 'egg', 'egg', 'vanilla', 'butter', 'salt', 'lemon', 'orange', 'butter', 'egg']"
https://www.allrecipes.com/recipe/261817/panettone-muffins-with-chocolate/,Panettone Muffins with Chocolate,"['chocolate', 'egg', 'milk', 'sugar']"
https://www.allrecipes.com/recipe/76897/pangalactic-gargleblaster/,Pangalactic Gargleblaster,['lemon']
https://www.allrecipes.com/recipe/260106/pangiallo-laziale-italian-christmas-cakes/,Pangiallo laziale (Italian Christmas Cakes),"['almond', 'walnut', 'sugar', 'orange', 'orange', 'eel', 'white wine', 'olive oil', 'oil', 'olive', 'flour']"
https://www.allrecipes.com/recipe/145259/panhandle-grits/,Panhandle Grits,"['sausage', 'ham', 'bacon', 'onion', 'pepper', 'tomato', 'garlic', 'garlic', 'water', 'sauce', 'pepper', 'salt', 'pepper', 'sauce', 'cheese']"
https://www.allrecipes.com/recipe/241753/pani-popo/,Pani PoPo,"['dough', 'water', 'milk', 'coconut', 'sugar', 'corn']"
https://www.allrecipes.com/recipe/74931/pani-popo-hawaiian-coconut-bread/,Pani Popo (Hawaiian Coconut Bread),"['milk', 'coconut', 'milk', 'sugar']"
https://www.allrecipes.com/recipe/230181/panini-sandwiches/,Panini Sandwiches,"['yeast', 'ham', 'turkey', 'cheese', 'onion', 'basil', 'spinach', 'pepper', 'salt', 'butter', 'mayonnaise', 'tomato', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/254981/panko-and-beer-battered-eggplant-parmesan-stacks/,Panko and Beer Battered Eggplant Parmesan Stacks,"['egg', 'eggplant', 'salt', 'oil', 'olive oil', 'oil', 'olive', 'spinach', 'garlic', 'bread', 'cheese', 'flour', 'pepper', 'salt', 'beer', 'cheese', 'cheese']"
https://www.allrecipes.com/recipe/260127/panko-buffalo-chicken-tenders/,Panko Buffalo Chicken Tenders,"['bread', 'bread', 'garlic', 'pepper', 'salt', 'chicken', 'sauce']"
https://www.allrecipes.com/recipe/241116/panko-crusted-halibut-with-white-serrano-and-cilantro-sauce/,Panko Crusted Halibut with White Serrano and Cilantro Sauce,"['pepper', 'salt', 'flour', 'egg', 'bread', 'butter', 'salt', 'shallot', 'pepper', 'lime', 'salt', 'oil']"
https://www.allrecipes.com/recipe/216977/panko-crusted-mashed-potato-cakes/,Panko Crusted Mashed Potato Cakes,"['potato', 'egg', 'onion', 'pepper', 'flour', 'bread', 'vegetable oil', 'oil']"
https://www.allrecipes.com/recipe/262506/panko-parmesan-salmon/,Panko Parmesan Salmon,"['salmon', 'lemon', 'pepper', 'salt', 'bread', 'cheese', 'olive oil', 'oil', 'olive', 'garlic']"
https://www.allrecipes.com/recipe/276521/panko-breaded-fried-grits-cakes/,Panko-Breaded Fried Grits Cakes,"['water', 'salt', 'egg', 'bread', 'butter']"
https://www.allrecipes.com/recipe/141051/panko-breaded-fried-razor-clams/,Panko-Breaded Fried Razor Clams,"['egg', 'flour', 'salt', 'pepper', 'garlic', 'bread', 'cheese', 'vegetable oil', 'oil']"
https://www.allrecipes.com/recipe/279245/panko-crusted-tilapia/,Panko-Crusted Tilapia,"['flour', 'egg', 'bread', 'lime', 'garlic', 'pepper', 'pepper', 'salt', 'oil']"
https://www.allrecipes.com/recipe/262512/panko-fried-salmon-fish-tacos/,Panko-Fried Salmon Fish Tacos,"['flour', 'mayonnaise', 'pepper', 'salt', 'garlic', 'onion', 'salt', 'pepper', 'bread', 'egg', 'flour', 'salmon', 'oil', 'lime', 'cabbage', 'avocado', 'seed', 'tomato', 'onion', 'salt', 'garlic']"
https://www.allrecipes.com/recipe/241115/panko-parmesan-halibut/,Panko-Parmesan Halibut,"['spray', 'lemon', 'mustard', 'bread', 'cheese', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/72567/panna-cotta/,Panna Cotta,"['milk', 'sugar', 'vanilla']"
https://www.allrecipes.com/recipe/125647/panna-cotta-with-berry-sauce/,Panna Cotta with Berry Sauce,"['water', 'sugar', 'vanilla', 'sugar']"
https://www.allrecipes.com/recipe/150221/panna-cotta-with-fresh-strawberry-sauce/,Panna Cotta With Fresh Strawberry Sauce,"['milk', 'sugar', 'vanilla', 'strawberries', 'vanilla', 'sugar', 'water']"
https://www.allrecipes.com/recipe/246287/panna-cotta-with-strawberry-jam/,Panna Cotta with Strawberry Jam,"['water', 'milk', 'sugar', 'lemon', 'vanilla']"
https://www.allrecipes.com/recipe/245317/pannileib/,Pannileib,"['spray', 'bacon', 'potato', 'onion', 'carrot', 'flour', 'salt', 'pepper']"
https://www.allrecipes.com/recipe/245419/panthay-khawswey-burmese-chicken-stew/,Panthay Khawswey (Burmese Chicken Stew),"['salt', 'rice', 'vegetable oil', 'oil', 'onion', 'garlic', 'ginger', 'chicken', 'sauce', 'fish sauce', 'water', 'milk', 'milk', 'coconut', 'flour', 'onion']"
https://www.allrecipes.com/recipe/279536/pantry-chicken-casserole/,Pantry Chicken Casserole,"['spray', 'pasta', 'butter', 'salt', 'onion', 'pepper', 'seed', 'mushroom', 'garlic', 'cheese', 'tomato', 'tomato', 'pepper', 'chicken']"
https://www.allrecipes.com/recipe/228128/pantry-curried-quinoa-with-garbanzo-beans-and-roasted-peppers/,Pantry Curried Quinoa with Garbanzo Beans and Roasted Peppers,"['water', 'olive oil', 'oil', 'olive', 'onion', 'garlic', 'ginger', 'beans', 'pepper', 'almond', 'salt']"
https://www.allrecipes.com/recipe/276842/pantry-meatloaf/,Pantry Meatloaf,"['turkey', 'egg', 'onion', 'sauce', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/231108/pantry-pasta-salad/,Pantry Pasta Salad,"['beans', 'olive', 'onion', 'pasta', 'cheese', 'pepper']"
https://www.allrecipes.com/recipe/244976/pantry-potatoes/,Pantry Potatoes,"['eel', 'potato', 'olive oil', 'oil', 'olive', 'onion', 'garlic']"
https://www.allrecipes.com/recipe/219670/pantry-puttanesca/,Pantry Puttanesca,"['olive oil', 'oil', 'olive', 'garlic', 'pepper', 'oregano', 'tomato', 'olive']"
https://www.allrecipes.com/recipe/51317/panzanella/,Panzanella,"['tomato', 'cucumber', 'onion', 'pepper', 'basil', 'lemon', 'olive oil', 'oil', 'olive', 'pepper', 'garlic', 'bread']"
https://www.allrecipes.com/recipe/176277/panzanella-panini/,Panzanella Panini,"['vinegar', 'cheese', 'tomato', 'basil', 'olive oil', 'oil', 'olive']"
https://www.allrecipes.com/recipe/104982/panzanella-salad/,Panzanella Salad,"['bread', 'olive oil', 'oil', 'olive', 'pepper', 'salt', 'garlic', 'olive oil', 'oil', 'olive', 'vinegar', 'tomato', 'onion', 'basil', 'olive']"
https://www.allrecipes.com/recipe/222904/panzanella-salad-bread-salad/,Panzanella Salad (Bread Salad),"['seed', 'tomato', 'eel', 'cucumber', 'onion', 'cheese', 'olive', 'basil', 'oregano', 'salt', 'pepper', 'olive oil', 'oil', 'olive', 'vinegar', 'bread']"
https://www.allrecipes.com/recipe/233878/panzanella-salad-with-bison-flank-steak/,Panzanella Salad with Bison Flank Steak,"['bread', 'olive oil', 'oil', 'olive', 'cheese', 'seed', 'tomato', 'seed', 'cucumber', 'onion', 'basil', 'white wine', 'vinegar', 'olive oil', 'oil', 'olive', 'garlic', 'salt', 'pepper', 'salt', 'pepper']"
https://www.allrecipes.com/recipe/254362/pao-de-queijo-brazilian-cheese-bread/,Pao de Queijo (Brazilian Cheese Bread),"['water', 'vegetable oil', 'oil', 'salt', 'cheese', 'egg', 'water']"
https://www.allrecipes.com/recipe/125575/pap/,Pap,"['corn', 'sugar', 'milk', 'egg', 'butter', 'vanilla']"
https://www.allrecipes.com/recipe/214757/pap-walters-cornbread/,Pap Walters' Cornbread,"['corn', 'bacon', 'salt', 'egg', 'butter', 'milk', 'cheese']"
https://www.allrecipes.com/recipe/236497/papa-a-la-huancaina-huancayo-style-potatoes/,Papa a la Huancaina (Huancayo-Style Potatoes),"['potato', 'olive oil', 'oil', 'olive', 'onion', 'pepper', 'seed', 'cheese', 'cheese', 'vegetable oil', 'oil', 'garlic', 'salt', 'pepper', 'milk', 'egg', 'oil', 'lettuce', 'olive']"
https://www.allrecipes.com/recipe/284475/papa-a-la-huancaina-potatoes-huancayo-style/,Papa a la Huancaina (Potatoes Huancayo-Style),"['potato', 'milk', 'pepper', 'salt', 'vegetable oil', 'oil', 'pepper', 'salt', 'lettuce', 'egg', 'oil', 'olive', 'tomato']"
https://www.allrecipes.com/recipe/235659/papa-dars-green-chile-and-chicken-corn-chowder/,Papa Dar's Green Chile and Chicken Corn Chowder,"['bacon', 'onion', 'garlic', 'pepper', 'chicken', 'potato', 'butter', 'corn', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/276839/papa-dons-southern-meatloaf-with-crackers/,Papa Don's Southern Meatloaf with Crackers,"['beef', 'lamb', 'salt', 'carrot', 'onion', 'egg', 'sauce', 'garlic', 'salt', 'pepper', 'cheese']"
https://www.allrecipes.com/recipe/161586/papa-drexlers-bavarian-pretzels/,Papa Drexler's Bavarian Pretzels,"['flour', 'yeast', 'sugar', 'butter', 'water', 'salt', 'baking soda', 'water', 'butter', 'salt']"
https://www.allrecipes.com/recipe/155108/papa-felicos-garlic-sausage-bread/,Papa Felico's Garlic Sausage Bread,"['sausage', 'bread', 'beef', 'tomato', 'pepper', 'cheese', 'olive', 'olive', 'olive oil', 'oil', 'olive', 'vinegar', 'oregano', 'basil', 'salt', 'pepper', 'onion', 'garlic']"
https://www.allrecipes.com/recipe/237958/papa-funks-campfire-chili/,Papa Funk's Campfire Chili,"['beef', 'sausage', 'sauce', 'tomato', 'beans', 'tomato', 'celery', 'pepper', 'beans', 'beans', 'beer', 'onion', 'pepper', 'tomato', 'pepper', 'pepper', 'sauce', 'pepper', 'sauce', 'sauce', 'barbeque sauce']"
https://www.allrecipes.com/recipe/20478/papa-johns-bar-b-q-sauce/,Papa John's Bar-B-Q Sauce,"['bacon', 'onion', 'sauce', 'soy sauce', 'garlic', 'tomato', 'syrup', 'corn', 'sugar', 'mustard', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/228568/papa-johns-sauce/,Papa John's Sauce,"['olive oil', 'oil', 'olive', 'onion', 'garlic', 'eel', 'tomato', 'oregano', 'salt', 'pepper', 'basil']"
https://www.allrecipes.com/recipe/221373/papa-oriolds-spaetzle/,Papa Oriold's Spaetzle,"['flour', 'water', 'egg', 'salt', 'baking powder']"
https://www.allrecipes.com/recipe/238669/papa-toms-cheesy-hash-browns/,Papa Tom's Cheesy Hash Browns,"['potato', 'sour cream', 'cheese', 'celery', 'onion', 'butter', 'pepper', 'pepper', 'corn', 'cheese']"
https://www.allrecipes.com/recipe/262941/papa-wolfs-grilled-lamb-shoulder-chops/,Papa Wolf's Grilled Lamb Shoulder Chops,"['peach', 'sauce', 'olive oil', 'oil', 'olive', 'sauce', 'mint', 'sauce', 'soy sauce', 'lemon', 'salt', 'onion', 'garlic', 'lamb', 'butter']"
https://www.allrecipes.com/recipe/235762/papas-angel-pie/,Papa's Angel Pie,"['egg', 'sugar', 'baking powder', 'butter', 'vanilla', 'sugar']"
https://www.allrecipes.com/recipe/237468/papas-favorite-beet-salad/,Papa's Favorite Beet Salad,"['lemon', 'olive oil', 'oil', 'olive', 'vinegar', 'mustard', 'pepper', 'salt', 'salt', 'garlic', 'tomato', 'onion', 'eel', 'avocado', 'cheese', 'spinach']"
https://www.allrecipes.com/recipe/222221/papas-purple-coleslaw-plus/,Papa's Purple Coleslaw Plus,"['cabbage', 'tomato', 'carrot', 'apple', 'pineapple', 'apple', 'pepper', 'seed', 'cherries', 'onion', 'mustard', 'pepper', 'salt', 'mayonnaise', 'honey']"
https://www.allrecipes.com/recipe/216622/papas-seasoning-salt/,Papa's Seasoning Salt,"['salt', 'pepper', 'onion', 'garlic', 'pepper', 'ginger']"
https://www.allrecipes.com/recipe/255079/papas-tomato-sauce/,Papa's Tomato Sauce,"['olive oil', 'oil', 'olive', 'onion', 'basil', 'garlic', 'pork', 'beef', 'tomato', 'salt', 'oregano', 'tomato']"
https://www.allrecipes.com/recipe/218199/papas-vinegar-chicken/,Papa's Vinegar Chicken,"['apple', 'vinegar', 'sauce', 'salt', 'chicken']"
https://www.allrecipes.com/recipe/236175/papajoes-coleslaw-for-bbq-samiches-sandwiches-for-normal-folk/,Papajoe's Coleslaw for BBQ Samiches (Sandwiches for Normal Folk),"['cabbage', 'carrot', 'mayonnaise', 'butter', 'milk', 'sour cream', 'honey', 'apple', 'vinegar', 'lemon', 'salt', 'basil', 'mustard', 'pepper', 'seed', 'celery', 'onion', 'pepper', 'garlic']"
https://www.allrecipes.com/recipe/255430/papas-a-la-huancaina/,Papas a la Huancaina,"['potato', 'olive oil', 'oil', 'olive', 'pepper', 'garlic', 'cheese', 'vegetable oil', 'oil', 'lettuce', 'egg', 'oil', 'olive']"
https://www.allrecipes.com/recipe/246337/papas-alins-or-patatas-alinadas-andalusian-potatoes/,Papas Alins or Patatas Alinadas (Andalusian Potatoes),"['olive oil', 'oil', 'olive', 'onion', 'garlic', 'eel', 'potato', 'onion', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/278665/papas-con-chorizo/,Papas con Chorizo,"['sausage', 'bacon', 'potato', 'pepper', 'onion', 'salt', 'pepper']"
https://www.allrecipes.com/recipe/278683/papas-con-chorizo-mexican-chorizo-and-potatoes/,Papas con Chorizo (Mexican Chorizo and Potatoes),"['potato', 'sausage', 'vegetable oil', 'oil', 'onion', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/217840/papas-rellenas-fried-stuffed-potatoes/,Papas Rellenas (Fried Stuffed Potatoes),"['eel', 'potato', 'salt', 'vegetable oil', 'oil', 'onion', 'pepper', 'garlic', 'beef', 'salt', 'pepper', 'tomato', 'vinegar', 'egg', 'bread', 'flour', 'vegetable oil', 'oil']"
https://www.allrecipes.com/recipe/72371/papaya-boats/,Papaya Boats,"['walnut', 'strawberries', 'seed', 'honey']"
https://www.allrecipes.com/recipe/257629/papaya-bread-with-a-twist/,Papaya Bread with a Twist,"['butter', 'sugar', 'egg', 'banana', 'walnut', 'ginger', 'flour', 'baking soda', 'salt', 'spice', 'ginger', 'baking powder']"
https://www.allrecipes.com/recipe/68839/papaya-bruschetta/,Papaya Bruschetta,"['tomato', 'onion', 'pepper', 'seed', 'basil', 'sugar', 'red wine', 'vinegar', 'vegetable oil', 'oil', 'mustard', 'onion']"
https://www.allrecipes.com/recipe/139660/papaya-passion-smoothie/,Papaya Passion Smoothie,"['seed', 'eel', 'milk', 'sugar', 'milk', 'vanilla', 'cheese']"
https://www.allrecipes.com/recipe/244359/papaya-soup/,Papaya Soup,"['coconut', 'oil', 'onion', 'pepper', 'garlic', 'ginger', 'pepper', 'salt', 'sauce', 'lime', 'water', 'eel', 'spinach', 'onion']"
https://www.allrecipes.com/recipe/72701/papaya-surprise-smoothie/,Papaya Surprise Smoothie,"['seed', 'eel', 'banana', 'eel', 'strawberries', 'milk', 'sugar']"
https://www.allrecipes.com/recipe/213549/papaya-stuffed-chicken-and-basmati-rice/,Papaya-Stuffed Chicken and Basmati Rice,"['chicken', 'seed', 'eel', 'butter', 'rice', 'water', 'orange', 'apple', 'pineapple', 'sugar', 'pepper', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/103794/paper-salmon/,Paper Salmon,"['salmon', 'garlic', 'lemon', 'olive oil', 'oil', 'olive']"
https://www.allrecipes.com/recipe/12302/paper-wrapped-apple-pie/,Paper-Wrapped Apple Pie,"['apple', 'eel', 'sugar', 'flour', 'lemon', 'sugar', 'flour', 'butter']"
https://www.allrecipes.com/recipe/9417/paper-wrapped-apple-pie-ii/,Paper-Wrapped Apple Pie II,"['apple', 'eel', 'sugar', 'flour', 'lemon', 'sugar', 'flour', 'butter']"
https://www.allrecipes.com/recipe/220100/paper-wrapped-chicken/,Paper-Wrapped Chicken,"['sauce', 'garlic', 'ginger', 'pepper', 'chicken', 'oil', 'oil']"
https://www.allrecipes.com/recipe/141990/pappardelle-puttanesca/,Pappardelle Puttanesca,"['olive oil', 'oil', 'olive', 'mushroom', 'garlic', 'white wine', 'olive', 'tomato', 'pepper', 'pasta']"
https://www.allrecipes.com/recipe/234220/paprika/,Paprika,"['bacon', 'chicken', 'salt', 'pepper', 'onion', 'seed', 'potato', 'sour cream', 'garlic']"
https://www.allrecipes.com/recipe/8967/paprika-chicken/,Paprika Chicken,"['chicken', 'pepper', 'garlic']"
https://www.allrecipes.com/recipe/75027/paprika-chicken-and-potatoes/,Paprika Chicken and Potatoes,"['potato', 'butter', 'chicken', 'salt', 'pepper', 'olive oil', 'oil', 'olive', 'onion', 'white wine']"
https://www.allrecipes.com/recipe/8658/paprika-chicken-with-mushrooms/,Paprika Chicken with Mushrooms,"['chicken', 'pepper', 'salt', 'garlic', 'butter', 'onion', 'mushroom']"
https://www.allrecipes.com/recipe/85492/paprika-pork-chops/,Paprika Pork Chops,"['butter', 'onion', 'sour cream', 'pork', 'pepper', 'salt', 'garlic']"
https://www.allrecipes.com/recipe/278859/paprika-pork-stew/,Paprika Pork Stew,"['potato', 'carrot', 'onion', 'garlic', 'pork', 'beef', 'sauce', 'tomato', 'sauce', 'sugar', 'oregano', 'mustard', 'salt', 'pepper', 'water', 'flour']"
https://www.allrecipes.com/recipe/215627/paprika-spiced-grilled-cod-and-party-in-your-mouth-mango-salsa/,Paprika-Spiced Grilled Cod and Party-in-Your-Mouth Mango Salsa!,"['seed', 'mango', 'eel', 'tomato', 'cucumber', 'beans', 'lime', 'lemon', 'pepper', 'pickle', 'pepper', 'basil', 'lemon', 'salt', 'pepper', 'salt', 'oil', 'flour']"
https://www.allrecipes.com/recipe/217218/paradise-cocktail/,Paradise Cocktail,"['orange', 'lemon']"
https://www.allrecipes.com/recipe/32622/paradise-island/,Paradise Island,"['coconut', 'orange', 'strawberries']"
https://www.allrecipes.com/recipe/35822/paradise-of-chocolate/,Paradise of Chocolate,"['chocolate', 'sugar', 'egg', 'egg', 'sugar', 'flour', 'yeast']"
https://www.allrecipes.com/recipe/16052/paradise-pumpkin-pie-i/,Paradise Pumpkin Pie I,"['cheese', 'sugar', 'vanilla', 'egg', 'pumpkin', 'milk', 'sugar', 'egg', 'ginger', 'salt', 'syrup']"
https://www.allrecipes.com/recipe/16425/paradise-pumpkin-pie-ii/,Paradise Pumpkin Pie II,"['cheese', 'sugar', 'vanilla', 'egg', 'pumpkin', 'sugar', 'ginger', 'salt', 'milk', 'egg', 'butter', 'sugar']"
https://www.allrecipes.com/recipe/25856/paralyzers/,Paralyzers,['milk']
https://www.allrecipes.com/recipe/221841/parathas/,Parathas,"['flour', 'flour', 'salt', 'butter', 'sugar', 'garlic', 'water', 'oil']"
https://www.allrecipes.com/recipe/229032/parchment-baked-salmon/,Parchment Baked Salmon,"['salmon', 'pepper', 'salt', 'basil', 'olive oil', 'spray', 'oil', 'olive', 'lemon']"
https://www.allrecipes.com/recipe/132745/parchment-salmon-packages-with-asparagus/,Parchment Salmon Packages with Asparagus,"['mayonnaise', 'mustard', 'lemon', 'lemon', 'garlic', 'sauce', 'soy sauce', 'pepper', 'sauce', 'pepper', 'salt', 'salmon', 'pear', 'vegetable oil', 'oil', 'lemon']"
https://www.allrecipes.com/recipe/220829/parchment-cooked-fish-with-morels-spring-garlic-and-thyme/,"Parchment-Cooked Fish with Morels, Spring Garlic, and Thyme","['mushroom', 'pepper', 'salt', 'butter', 'garlic', 'thyme', 'oil']"
https://www.allrecipes.com/recipe/132321/pareve-cholent/,Pareve Cholent,"['beans', 'beans', 'eel', 'potato', 'eel', 'potato', 'sweet potato', 'onion', 'garlic', 'sauce', 'barbeque sauce', 'sauce', 'soy sauce', 'sugar', 'garlic', 'onion', 'pepper', 'salt', 'water']"
